"dataset_id","row_id","series_id","last_mod_","lon_s","lat_s","lon_e","lat_e","date_s","date_e","datetime_s","datetime_e","length_km","speed_kph","eff_status","ds_type"
706,"706_23794174","ARTE_373","2011-02-24 13:46:25",-2.89,-67.02,-11.86,-65.61,"2008-01-26","2008-01-27","2008-01-26 12:24:00","2008-01-27 01:00:00",431.41,34.23,,"lntag"
706,"706_23794175","ARTE_373","2011-02-24 13:46:25",-11.86,-65.61,-24.26,-66.37,"2008-01-27","2008-01-29","2008-01-27 01:00:00","2008-01-29 01:50:00",568.60,11.64,,"lntag"
706,"706_23794176","ARTE_373","2011-02-24 13:46:25",-24.26,-66.37,-20.99,-66.36,"2008-01-29","2008-01-29","2008-01-29 01:50:00","2008-01-29 13:37:00",146.33,12.41,,"lntag"
706,"706_23794177","ARTE_373","2011-02-24 13:46:25",-20.99,-66.36,-18.47,-66.41,"2008-01-29","2008-01-30","2008-01-29 13:37:00","2008-01-30 01:27:00",112.82,9.53,,"lntag"
706,"706_23794178","ARTE_373","2011-02-24 13:46:25",-18.47,-66.41,-17.69,-66.6,"2008-01-30","2008-01-30","2008-01-30 01:27:00","2008-01-30 13:24:00",40.66,3.40,,"lntag"
706,"706_23794179","ARTE_373","2011-02-24 13:46:25",-17.69,-66.6,-20.67,-66.18,"2008-01-30","2008-01-31","2008-01-30 13:24:00","2008-01-31 01:36:00",141.21,11.57,,"lntag"
706,"706_23794180","ARTE_373","2011-02-24 13:46:25",-20.67,-66.18,-16.9,-66.13,"2008-01-31","2008-01-31","2008-01-31 01:36:00","2008-01-31 13:21:00",170.20,14.48,,"lntag"
706,"706_23794181","ARTE_373","2011-02-24 13:46:25",-16.9,-66.13,-19.89,-64.97,"2008-01-31","2008-02-01","2008-01-31 13:21:00","2008-02-01 01:33:00",189.20,15.50,,"lntag"
706,"706_23794182","ARTE_373","2011-02-24 13:46:25",-19.89,-64.97,-21.87,-65.14,"2008-02-01","2008-02-01","2008-02-01 01:33:00","2008-02-01 13:41:00",95.11,7.83,,"lntag"
706,"706_23794183","ARTE_373","2011-02-24 13:46:25",-21.87,-65.14,-21.1,-65.79,"2008-02-01","2008-02-02","2008-02-01 13:41:00","2008-02-02 01:38:00",80.78,6.76,,"lntag"
706,"706_23794184","ARTE_373","2011-02-24 13:46:25",-21.1,-65.79,-19.58,-65.95,"2008-02-02","2008-02-02","2008-02-02 01:38:00","2008-02-02 13:32:00",71.62,6.01,,"lntag"
706,"706_23794185","ARTE_373","2011-02-24 13:46:25",-19.58,-65.95,-17.57,-66.23,"2008-02-02","2008-02-03","2008-02-02 13:32:00","2008-02-03 01:24:00",96.14,8.10,,"lntag"
706,"706_23794186","ARTE_373","2011-02-24 13:46:25",-17.57,-66.23,-16.31,-66.39,"2008-02-03","2008-02-03","2008-02-03 01:24:00","2008-02-03 13:19:00",59.26,4.97,,"lntag"
706,"706_23794187","ARTE_373","2011-02-24 13:46:25",-16.31,-66.39,-17.54,-66.09,"2008-02-03","2008-02-04","2008-02-03 13:19:00","2008-02-04 01:24:00",64.64,5.35,,"lntag"
706,"706_23794188","ARTE_373","2011-02-24 13:46:25",-17.54,-66.09,-18.28,-66.26,"2008-02-04","2008-02-04","2008-02-04 01:24:00","2008-02-04 13:27:00",38.37,3.18,,"lntag"
706,"706_23794189","ARTE_373","2011-02-24 13:46:25",-18.28,-66.26,-19.02,-66.43,"2008-02-04","2008-02-05","2008-02-04 13:27:00","2008-02-05 01:30:00",38.18,3.16,,"lntag"
706,"706_23794190","ARTE_373","2011-02-24 13:46:25",-19.02,-66.43,-18.51,-66.54,"2008-02-05","2008-02-05","2008-02-05 01:30:00","2008-02-05 13:28:00",25.81,2.15,,"lntag"
706,"706_23794191","ARTE_373","2011-02-24 13:46:25",-18.51,-66.54,-18.25,-66.65,"2008-02-05","2008-02-06","2008-02-05 13:28:00","2008-02-06 01:27:00",16.83,1.40,,"lntag"
706,"706_23794192","ARTE_373","2011-02-24 13:46:25",-18.25,-66.65,-15.49,-66.7,"2008-02-06","2008-02-06","2008-02-06 01:27:00","2008-02-06 13:16:00",122.11,10.33,,"lntag"
706,"706_23794193","ARTE_373","2011-02-24 13:46:25",-15.49,-66.7,-19.73,-65.67,"2008-02-06","2008-02-07","2008-02-06 13:16:00","2008-02-07 01:33:00",222.90,18.14,,"lntag"
706,"706_23794194","ARTE_373","2011-02-24 13:46:25",-19.73,-65.67,-17.72,-65.43,"2008-02-07","2008-02-07","2008-02-07 01:33:00","2008-02-07 13:25:00",96.64,8.14,,"lntag"
706,"706_23794195","ARTE_373","2011-02-24 13:46:25",-17.72,-65.43,-16.46,-65.46,"2008-02-07","2008-02-08","2008-02-07 13:25:00","2008-02-08 01:20:00",58.54,4.91,,"lntag"
706,"706_23794196","ARTE_373","2011-02-24 13:46:25",-16.46,-65.46,-17.71,-65.8,"2008-02-08","2008-02-08","2008-02-08 01:20:00","2008-02-08 13:25:00",68.93,5.70,,"lntag"
706,"706_23794197","ARTE_373","2011-02-24 13:46:25",-17.71,-65.8,-20.7,-65.55,"2008-02-08","2008-02-09","2008-02-08 13:25:00","2008-02-09 01:37:00",140.26,11.49,,"lntag"
706,"706_23794198","ARTE_373","2011-02-24 13:46:25",-20.7,-65.55,-19.2,-65.5,"2008-02-09","2008-02-09","2008-02-09 01:37:00","2008-02-09 13:31:00",69.59,5.84,,"lntag"
706,"706_23794199","ARTE_373","2011-02-24 13:46:25",-19.2,-65.5,-15.45,-66.22,"2008-02-09","2008-02-10","2008-02-09 13:31:00","2008-02-10 01:16:00",189.05,16.08,,"lntag"
706,"706_23794200","ARTE_373","2011-02-24 13:46:25",-15.45,-66.22,-11.69,-66.41,"2008-02-10","2008-02-10","2008-02-10 01:16:00","2008-02-10 13:01:00",169.91,14.46,,"lntag"
706,"706_23794201","ARTE_373","2011-02-24 13:46:25",-11.69,-66.41,-17.44,-64.16,"2008-02-10","2008-02-11","2008-02-10 13:01:00","2008-02-11 01:24:00",367.10,29.64,,"lntag"
706,"706_23794202","ARTE_373","2011-02-24 13:46:25",-17.44,-64.16,-19.69,-63.96,"2008-02-11","2008-02-11","2008-02-11 01:24:00","2008-02-11 13:33:00",112.09,9.22,,"lntag"
706,"706_23794203","ARTE_373","2011-02-24 13:46:25",-19.69,-63.96,-15.69,-65.93,"2008-02-11","2008-02-12","2008-02-11 13:33:00","2008-02-12 01:17:00",289.71,24.69,,"lntag"
706,"706_23794204","ARTE_373","2011-02-24 13:46:25",-15.69,-65.93,-14.69,-66.38,"2008-02-12","2008-02-12","2008-02-12 01:17:00","2008-02-12 13:13:00",67.48,5.65,,"lntag"
706,"706_23794205","ARTE_373","2011-02-24 13:46:25",-14.69,-66.38,-16.44,-65.93,"2008-02-12","2008-02-13","2008-02-12 13:13:00","2008-02-13 01:20:00",93.56,7.72,,"lntag"
706,"706_23794206","ARTE_373","2011-02-24 13:46:25",-16.44,-65.93,-26.94,-66.73,"2008-02-13","2008-02-13","2008-02-13 01:20:00","2008-02-13 14:02:00",478.35,37.66,,"lntag"
706,"706_23794207","ARTE_373","2011-02-24 13:46:25",-26.94,-66.73,-22.7,-69.75,"2008-02-13","2008-02-14","2008-02-13 14:02:00","2008-02-14 01:45:00",379.61,32.39,,"lntag"
706,"706_23794208","ARTE_373","2011-02-24 13:46:25",-22.7,-69.75,-21.95,-70.07,"2008-02-14","2008-02-14","2008-02-14 01:45:00","2008-02-14 13:42:00",45.84,3.83,,"lntag"
706,"706_23794209","ARTE_373","2011-02-24 13:46:25",-21.95,-70.07,-26.7,-69.36,"2008-02-14","2008-02-15","2008-02-14 13:42:00","2008-02-15 02:01:00",200.12,16.24,,"lntag"
706,"706_23794210","ARTE_373","2011-02-24 13:46:25",-26.7,-69.36,-24.71,-69.28,"2008-02-15","2008-02-15","2008-02-15 02:01:00","2008-02-15 13:53:00",78.96,6.65,,"lntag"
706,"706_23794211","ARTE_373","2011-02-24 13:46:25",-24.71,-69.28,-22.97,-69.48,"2008-02-15","2008-02-16","2008-02-15 13:53:00","2008-02-16 01:46:00",71.95,6.05,,"lntag"
706,"706_23794212","ARTE_373","2011-02-24 13:46:25",-22.97,-69.48,-21.97,-69.67,"2008-02-16","2008-02-16","2008-02-16 01:46:00","2008-02-16 13:42:00",44.35,3.71,,"lntag"
706,"706_23794213","ARTE_373","2011-02-24 13:46:25",-21.97,-69.67,-26.73,-68.78,"2008-02-16","2008-02-17","2008-02-16 13:42:00","2008-02-17 02:01:00",212.96,17.29,,"lntag"
706,"706_23794214","ARTE_373","2011-02-24 13:46:25",-26.73,-68.78,-26.24,-68.72,"2008-02-17","2008-02-17","2008-02-17 02:01:00","2008-02-17 13:59:00",20.92,1.74,,"lntag"
706,"706_23794215","ARTE_373","2011-02-24 13:46:25",-26.24,-68.72,-25,-69.07,"2008-02-17","2008-02-18","2008-02-17 13:59:00","2008-02-18 01:54:00",63.31,5.31,,"lntag"
706,"706_23794216","ARTE_373","2011-02-24 13:46:25",-25,-69.07,-29.01,-69.56,"2008-02-18","2008-02-18","2008-02-18 01:54:00","2008-02-18 14:10:00",167.28,13.63,,"lntag"
706,"706_23794217","ARTE_373","2011-02-24 13:46:25",-29.01,-69.56,-29.52,-70.43,"2008-02-18","2008-02-19","2008-02-18 14:10:00","2008-02-19 02:12:00",98.99,8.22,,"lntag"
706,"706_23794218","ARTE_373","2011-02-24 13:46:25",-29.52,-70.43,-31.78,-70.75,"2008-02-19","2008-02-19","2008-02-19 02:12:00","2008-02-19 14:21:00",91.13,7.50,,"lntag"
706,"706_23794219","ARTE_373","2011-02-24 13:46:25",-31.78,-70.75,-32.29,-71.22,"2008-02-19","2008-02-20","2008-02-19 14:21:00","2008-02-20 02:23:00",55.62,4.62,,"lntag"
706,"706_23794220","ARTE_373","2011-02-24 13:46:25",-32.29,-71.22,-28.3,-71.27,"2008-02-20","2008-02-20","2008-02-20 02:23:00","2008-02-20 14:07:00",143.32,12.21,,"lntag"
706,"706_23794221","ARTE_373","2011-02-24 13:46:25",-28.3,-71.27,-28.82,-70.64,"2008-02-20","2008-02-21","2008-02-20 14:07:00","2008-02-21 02:09:00",72.79,6.04,,"lntag"
706,"706_23794222","ARTE_373","2011-02-24 13:46:25",-28.82,-70.64,-27.83,-70.8,"2008-02-21","2008-02-21","2008-02-21 02:09:00","2008-02-21 14:05:00",40.62,3.40,,"lntag"
706,"706_23794223","ARTE_373","2011-02-24 13:46:25",-27.83,-70.8,-30.34,-70.3,"2008-02-21","2008-02-22","2008-02-21 14:05:00","2008-02-22 02:15:00",108.70,8.93,,"lntag"
706,"706_23794224","ARTE_373","2011-02-24 13:46:25",-30.34,-70.3,-28.36,-70.25,"2008-02-22","2008-02-22","2008-02-22 02:15:00","2008-02-22 14:07:00",74.81,6.30,,"lntag"
706,"706_23794225","ARTE_373","2011-02-24 13:46:25",-28.36,-70.25,-32.88,-68.95,"2008-02-22","2008-02-23","2008-02-22 14:07:00","2008-02-23 02:25:00",227.88,18.52,,"lntag"
706,"706_23794226","ARTE_373","2011-02-24 13:46:25",-32.88,-68.95,-32.14,-68.65,"2008-02-23","2008-02-23","2008-02-23 02:25:00","2008-02-23 14:22:00",44.85,3.75,,"lntag"
706,"706_23794227","ARTE_373","2011-02-24 13:46:25",-32.14,-68.65,-30.16,-69.27,"2008-02-23","2008-02-24","2008-02-23 14:22:00","2008-02-24 02:14:00",105.26,8.87,,"lntag"
706,"706_23794228","ARTE_373","2011-02-24 13:46:25",-30.16,-69.27,-32.43,-69.88,"2008-02-24","2008-02-24","2008-02-24 02:14:00","2008-02-24 14:23:00",111.58,9.18,,"lntag"
706,"706_23794229","ARTE_373","2011-02-24 13:46:25",-32.43,-69.88,-31.2,-71.01,"2008-02-24","2008-02-25","2008-02-24 14:23:00","2008-02-25 02:18:00",134.18,11.26,,"lntag"
706,"706_23794230","ARTE_373","2011-02-24 13:46:25",-31.2,-71.01,-29.96,-71.25,"2008-02-25","2008-02-25","2008-02-25 02:18:00","2008-02-25 14:13:00",52.17,4.37,,"lntag"
706,"706_23794231","ARTE_373","2011-02-24 13:46:25",-29.96,-71.25,-30.98,-70.97,"2008-02-25","2008-02-26","2008-02-25 14:13:00","2008-02-26 02:17:00",48.32,4.00,,"lntag"
706,"706_23794232","ARTE_373","2011-02-24 13:46:25",-30.98,-70.97,-31.75,-71.22,"2008-02-26","2008-02-26","2008-02-26 02:17:00","2008-02-26 14:20:00",39.42,3.27,,"lntag"
706,"706_23794233","ARTE_373","2011-02-24 13:46:25",-31.75,-71.22,-35.53,-70.75,"2008-02-26","2008-02-27","2008-02-26 14:20:00","2008-02-27 02:35:00",147.14,12.01,,"lntag"
706,"706_23794234","ARTE_373","2011-02-24 13:46:25",-35.53,-70.75,-31.55,-70.29,"2008-02-27","2008-02-27","2008-02-27 02:35:00","2008-02-27 14:19:00",156.79,13.36,,"lntag"
706,"706_23794235","ARTE_373","2011-02-24 13:46:25",-31.55,-70.29,-33.07,-68.9,"2008-02-27","2008-02-28","2008-02-27 14:19:00","2008-02-28 02:25:00",165.95,13.71,,"lntag"
706,"706_23794236","ARTE_373","2011-02-24 13:46:25",-33.07,-68.9,-31.34,-68.71,"2008-02-28","2008-02-28","2008-02-28 02:25:00","2008-02-28 14:18:00",72.97,6.14,,"lntag"
706,"706_23794237","ARTE_373","2011-02-24 13:46:25",-31.34,-68.71,-32.61,-68,"2008-02-28","2008-02-29","2008-02-28 14:18:00","2008-02-29 02:23:00",94.89,7.85,,"lntag"
706,"706_23794238","ARTE_373","2011-02-24 13:46:25",-32.61,-68,-33.64,-68.18,"2008-02-29","2008-02-29","2008-02-29 02:23:00","2008-02-29 14:27:00",47.37,3.92,,"lntag"
706,"706_23794239","ARTE_373","2011-02-24 13:46:25",-33.64,-68.18,-36.16,-67.96,"2008-02-29","2008-03-01","2008-02-29 14:27:00","2008-03-01 02:37:00",107.89,8.86,,"lntag"
706,"706_23794240","ARTE_373","2011-02-24 13:46:25",-36.16,-67.96,-34.94,-67.55,"2008-03-01","2008-03-01","2008-03-01 02:37:00","2008-03-01 14:32:00",68.91,5.78,,"lntag"
706,"706_23794241","ARTE_373","2011-02-24 13:46:25",-34.94,-67.55,-34.46,-67.59,"2008-03-01","2008-03-02","2008-03-01 14:32:00","2008-03-02 02:30:00",20.92,1.74,,"lntag"
706,"706_23794242","ARTE_373","2011-02-24 13:46:25",-34.46,-67.59,-34.99,-68.24,"2008-03-02","2008-03-02","2008-03-02 02:30:00","2008-03-02 14:32:00",75.83,6.30,,"lntag"
706,"706_23794243","ARTE_373","2011-02-24 13:46:25",-34.99,-68.24,-38.26,-67.34,"2008-03-02","2008-03-03","2008-03-02 14:32:00","2008-03-03 02:45:00",170.60,13.96,,"lntag"
706,"706_23794244","ARTE_373","2011-02-24 13:46:25",-38.26,-67.34,-39.29,-67.2,"2008-03-03","2008-03-03","2008-03-03 02:45:00","2008-03-03 14:49:00",47.09,3.90,,"lntag"
706,"706_23794245","ARTE_373","2011-02-24 13:46:25",-39.29,-67.2,-36.32,-69.27,"2008-03-03","2008-03-04","2008-03-03 14:49:00","2008-03-04 02:37:00",261.51,22.16,,"lntag"
706,"706_23794246","ARTE_373","2011-02-24 13:46:25",-36.32,-69.27,-34.1,-69.75,"2008-03-04","2008-03-04","2008-03-04 02:37:00","2008-03-04 14:28:00",101.94,8.60,,"lntag"
706,"706_23794247","ARTE_373","2011-02-24 13:46:25",-34.1,-69.75,-37.87,-67.63,"2008-03-04","2008-03-05","2008-03-04 14:28:00","2008-03-05 02:43:00",281.52,22.98,,"lntag"
706,"706_23794248","ARTE_373","2011-02-24 13:46:25",-37.87,-67.63,-37.65,-67.1,"2008-03-05","2008-03-05","2008-03-05 02:43:00","2008-03-05 14:42:00",59.86,4.99,,"lntag"
706,"706_23794249","ARTE_373","2011-02-24 13:46:25",-37.65,-67.1,-36.43,-67.87,"2008-03-05","2008-03-06","2008-03-05 14:42:00","2008-03-06 02:37:00",100.46,8.43,,"lntag"
706,"706_23794250","ARTE_373","2011-02-24 13:46:25",-36.43,-67.87,-36.96,-68.79,"2008-03-06","2008-03-06","2008-03-06 02:37:00","2008-03-06 14:39:00",104.91,8.71,,"lntag"
706,"706_23794251","ARTE_373","2011-02-24 13:46:25",-36.96,-68.79,-38.99,-68.49,"2008-03-06","2008-03-07","2008-03-06 14:39:00","2008-03-07 02:47:00",89.06,7.34,,"lntag"
706,"706_23794252","ARTE_373","2011-02-24 13:46:25",-38.99,-68.49,-37.52,-67.97,"2008-03-07","2008-03-07","2008-03-07 02:47:00","2008-03-07 14:41:00",84.07,7.06,,"lntag"
706,"706_23794253","ARTE_373","2011-02-24 13:46:25",-37.52,-67.97,-38.8,-66.96,"2008-03-07","2008-03-08","2008-03-07 14:41:00","2008-03-08 02:46:00",125.24,10.36,,"lntag"
706,"706_23794254","ARTE_373","2011-02-24 13:46:25",-38.8,-66.96,-41.83,-67.84,"2008-03-08","2008-03-08","2008-03-08 02:46:00","2008-03-08 14:58:00",162.85,13.34,,"lntag"
706,"706_23794255","ARTE_373","2011-02-24 13:46:25",-41.83,-67.84,-43.87,-68.88,"2008-03-08","2008-03-09","2008-03-08 14:58:00","2008-03-09 03:06:00",143.19,11.80,,"lntag"
706,"706_23794256","ARTE_373","2011-02-24 13:46:25",-43.87,-68.88,-40.65,-67.67,"2008-03-09","2008-03-09","2008-03-09 03:06:00","2008-03-09 14:53:00",189.48,16.08,,"lntag"
706,"706_23794257","ARTE_373","2011-02-24 13:46:25",-40.65,-67.67,-40.68,-66.23,"2008-03-09","2008-03-10","2008-03-09 14:53:00","2008-03-10 02:53:00",160.59,13.38,,"lntag"
706,"706_23794258","ARTE_373","2011-02-24 13:46:25",-40.68,-66.23,-41.46,-67,"2008-03-10","2008-03-10","2008-03-10 02:53:00","2008-03-10 14:56:00",92.56,7.68,,"lntag"
706,"706_23794259","ARTE_373","2011-02-24 13:46:25",-41.46,-67,-42.49,-67.5,"2008-03-10","2008-03-11","2008-03-10 14:56:00","2008-03-11 03:00:00",71.31,5.91,,"lntag"
706,"706_23794260","ARTE_373","2011-02-24 13:46:25",-42.49,-67.5,-41.53,-67,"2008-03-11","2008-03-11","2008-03-11 03:00:00","2008-03-11 14:56:00",69.47,5.82,,"lntag"
706,"706_23794261","ARTE_373","2011-02-24 13:46:25",-41.53,-67,-26.5,-74.45,"2008-03-11","2008-04-04","2008-03-11 14:56:00","2008-04-04 01:49:00",992.56,1.76,,"lntag"
706,"706_23794262","ARTE_373","2011-02-24 13:46:25",-26.5,-74.45,-25.03,-71.37,"2008-04-04","2008-04-04","2008-04-04 01:49:00","2008-04-04 13:43:00",347.05,29.16,,"lntag"
706,"706_23794263","ARTE_373","2011-02-24 13:46:25",-25.03,-71.37,-27.07,-74.76,"2008-04-04","2008-04-05","2008-04-04 13:43:00","2008-04-05 01:51:00",384.03,31.65,,"lntag"
706,"706_23794264","ARTE_373","2011-02-24 13:46:25",-27.07,-74.76,-26.11,-76.34,"2008-04-05","2008-04-05","2008-04-05 01:51:00","2008-04-05 13:47:00",178.37,14.94,,"lntag"
706,"706_23794265","ARTE_373","2011-02-24 13:46:25",-26.11,-76.34,-25.64,-75.43,"2008-04-05","2008-04-06","2008-04-05 13:47:00","2008-04-06 01:45:00",102.38,8.55,,"lntag"
706,"706_23794266","ARTE_373","2011-02-24 13:46:25",-25.64,-75.43,-22.68,-76.62,"2008-04-06","2008-04-06","2008-04-06 01:45:00","2008-04-06 13:33:00",154.93,13.13,,"lntag"
706,"706_23794267","ARTE_373","2011-02-24 13:46:25",-22.68,-76.62,-19.96,-75.52,"2008-04-06","2008-04-07","2008-04-06 13:33:00","2008-04-07 01:22:00",142.88,12.09,,"lntag"
706,"706_23794268","ARTE_373","2011-02-24 13:46:25",-19.96,-75.52,-21.5,-69.92,"2008-04-07","2008-04-07","2008-04-07 01:22:00","2008-04-07 13:28:00",626.95,51.81,,"lntag"
706,"706_23794269","ARTE_373","2011-02-24 13:46:25",-21.5,-69.92,-21.28,-65.77,"2008-04-07","2008-04-08","2008-04-07 13:28:00","2008-04-08 01:27:00",462.95,38.63,,"lntag"
706,"706_23794270","ARTE_373","2011-02-24 13:46:25",-21.28,-65.77,-21.31,-64.46,"2008-04-08","2008-04-08","2008-04-08 01:27:00","2008-04-08 13:27:00",146.06,12.17,,"lntag"
706,"706_23794271","ARTE_373","2011-02-24 13:46:25",-21.31,-64.46,-22.35,-64.78,"2008-04-08","2008-04-09","2008-04-08 13:27:00","2008-04-09 01:31:00",61.22,5.07,,"lntag"
706,"706_23794272","ARTE_373","2011-02-24 13:46:25",-22.35,-64.78,-22.13,-65.76,"2008-04-09","2008-04-09","2008-04-09 01:31:00","2008-04-09 13:30:00",109.74,9.15,,"lntag"
706,"706_23794273","ARTE_373","2011-02-24 13:46:25",-22.13,-65.76,-23.42,-65.96,"2008-04-09","2008-04-10","2008-04-09 13:30:00","2008-04-10 01:35:00",62.97,5.21,,"lntag"
706,"706_23794274","ARTE_373","2011-02-24 13:46:25",-23.42,-65.96,-20.7,-69.76,"2008-04-10","2008-04-10","2008-04-10 01:35:00","2008-04-10 13:24:00",438.89,37.14,,"lntag"
706,"706_23794275","ARTE_373","2011-02-24 13:46:25",-20.7,-69.76,-16.23,-67.44,"2008-04-10","2008-04-11","2008-04-10 13:24:00","2008-04-11 01:06:00",316.25,27.03,,"lntag"
706,"706_23794276","ARTE_373","2011-02-24 13:46:25",-16.23,-67.44,-13.51,-64.26,"2008-04-11","2008-04-11","2008-04-11 01:06:00","2008-04-11 12:55:00",375.62,31.78,,"lntag"
706,"706_23794277","ARTE_373","2011-02-24 13:46:25",-13.51,-64.26,-12.05,-64.54,"2008-04-11","2008-04-12","2008-04-11 12:55:00","2008-04-12 00:49:00",77.02,6.47,,"lntag"
706,"706_23794278","ARTE_373","2011-02-24 13:46:25",-12.05,-64.54,-12.83,-60.4,"2008-04-12","2008-04-12","2008-04-12 00:49:00","2008-04-12 12:52:00",463.15,38.43,,"lntag"
706,"706_23794279","ARTE_373","2011-02-24 13:46:25",-12.83,-60.4,-8.86,-51.82,"2008-04-12","2008-04-13","2008-04-12 12:52:00","2008-04-13 00:36:00",986.28,84.05,,"lntag"
706,"706_23794280","ARTE_373","2011-02-24 13:46:25",-8.86,-51.82,-7.89,-44.29,"2008-04-13","2008-04-13","2008-04-13 00:36:00","2008-04-13 12:32:00",840.36,70.42,,"lntag"
706,"706_23794281","ARTE_373","2011-02-24 13:46:25",-7.89,-44.29,-14.17,-56.99,"2008-04-13","2008-04-14","2008-04-13 12:32:00","2008-04-14 00:57:00",1479.41,119.14,,"lntag"
706,"706_23794282","ARTE_373","2011-02-24 13:46:25",-14.17,-56.99,-14.95,-63.14,"2008-04-14","2008-04-14","2008-04-14 00:57:00","2008-04-14 13:00:00",686.55,56.97,,"lntag"
706,"706_23794283","ARTE_373","2011-02-24 13:46:25",-14.95,-63.14,-18.23,-64.83,"2008-04-14","2008-04-15","2008-04-14 13:00:00","2008-04-15 01:13:00",247.48,20.25,,"lntag"
706,"706_23794284","ARTE_373","2011-02-24 13:46:25",-18.23,-64.83,-20.01,-65.44,"2008-04-15","2008-04-15","2008-04-15 01:13:00","2008-04-15 13:20:00",107.72,8.89,,"lntag"
706,"706_23794285","ARTE_373","2011-02-24 13:46:25",-20.01,-65.44,-20.79,-63.89,"2008-04-15","2008-04-16","2008-04-15 13:20:00","2008-04-16 01:23:00",176.77,14.66,,"lntag"
706,"706_23794286","ARTE_373","2011-02-24 13:46:25",-20.79,-63.89,-20.57,-64.54,"2008-04-16","2008-04-16","2008-04-16 01:23:00","2008-04-16 13:22:00",73.24,6.11,,"lntag"
706,"706_23794287","ARTE_373","2011-02-24 13:46:25",-20.57,-64.54,-21.1,-64.32,"2008-04-16","2008-04-17","2008-04-16 13:22:00","2008-04-17 01:24:00",35.40,2.94,,"lntag"
706,"706_23794288","ARTE_373","2011-02-24 13:46:25",-21.1,-64.32,-20.38,-64.91,"2008-04-17","2008-04-17","2008-04-17 01:24:00","2008-04-17 13:21:00",74.25,6.21,,"lntag"
706,"706_23794289","ARTE_373","2011-02-24 13:46:25",-20.38,-64.91,-20.91,-65.07,"2008-04-17","2008-04-18","2008-04-17 13:21:00","2008-04-18 01:23:00",30.72,2.55,,"lntag"
706,"706_23794290","ARTE_373","2011-02-24 13:46:25",-20.91,-65.07,-20.19,-65.58,"2008-04-18","2008-04-18","2008-04-18 01:23:00","2008-04-18 13:20:00",66.02,5.52,,"lntag"
706,"706_23794291","ARTE_373","2011-02-24 13:46:25",-20.19,-65.58,-17.71,-63.94,"2008-04-18","2008-04-19","2008-04-18 13:20:00","2008-04-19 01:10:00",217.60,18.38,,"lntag"
706,"706_23794292","ARTE_373","2011-02-24 13:46:25",-17.71,-63.94,-20.49,-57.94,"2008-04-19","2008-04-19","2008-04-19 01:10:00","2008-04-19 13:21:00",685.17,56.23,,"lntag"
706,"706_23794293","ARTE_373","2011-02-24 13:46:25",-20.49,-57.94,-13.77,-45.09,"2008-04-19","2008-04-20","2008-04-19 13:21:00","2008-04-20 00:54:00",1502.03,130.04,,"lntag"
706,"706_23794294","ARTE_373","2011-02-24 13:46:25",-13.77,-45.09,-11.54,-36.06,"2008-04-20","2008-04-20","2008-04-20 00:54:00","2008-04-20 12:45:00",1020.25,86.09,,"lntag"
706,"706_23794295","ARTE_373","2011-02-24 13:46:25",-11.54,-36.06,-8.57,-33.49,"2008-04-20","2008-04-21","2008-04-20 12:45:00","2008-04-21 00:33:00",393.90,33.38,,"lntag"
706,"706_23794296","ARTE_373","2011-02-24 13:46:25",-8.57,-33.49,-5.09,-34.06,"2008-04-21","2008-04-21","2008-04-21 00:33:00","2008-04-21 12:19:00",328.46,27.91,,"lntag"
706,"706_23794297","ARTE_373","2011-02-24 13:46:25",-5.09,-34.06,-4.87,-39.37,"2008-04-21","2008-04-22","2008-04-21 12:19:00","2008-04-22 00:18:00",589.59,49.20,,"lntag"
706,"706_23794298","ARTE_373","2011-02-24 13:46:25",-4.87,-39.37,-2.89,-42.34,"2008-04-22","2008-04-22","2008-04-22 00:18:00","2008-04-22 12:10:00",369.64,31.14,,"lntag"
706,"706_23794299","ARTE_373","2011-02-24 13:46:25",-2.89,-42.34,-0.54,-41.42,"2008-04-22","2008-04-23","2008-04-22 12:10:00","2008-04-23 00:00:00",220.19,18.60,,"lntag"
706,"706_23794300","ARTE_373","2011-02-24 13:46:25",-0.54,-41.42,4.56,-45.98,"2008-04-23","2008-04-23","2008-04-23 00:00:00","2008-04-23 11:40:00",652.15,55.89,,"lntag"
706,"706_23794301","ARTE_373","2011-02-24 13:46:25",4.56,-45.98,8.04,-47.58,"2008-04-23","2008-04-23","2008-04-23 11:40:00","2008-04-23 23:26:00",319.73,27.17,,"lntag"
706,"706_23794302","ARTE_373","2011-02-24 13:46:25",8.04,-47.58,10.02,-44.27,"2008-04-23","2008-04-24","2008-04-23 23:26:00","2008-04-24 11:18:00",398.64,33.59,,"lntag"
706,"706_23794303","ARTE_373","2011-02-24 13:46:25",10.02,-44.27,16.5,-37.47,"2008-04-24","2008-04-24","2008-04-24 11:18:00","2008-04-24 22:52:00",931.33,80.51,,"lntag"
706,"706_23794304","ARTE_373","2011-02-24 13:46:25",16.5,-37.47,21.48,-33.54,"2008-04-24","2008-04-25","2008-04-24 22:52:00","2008-04-25 10:32:00",627.69,53.80,,"lntag"
706,"706_23794305","ARTE_373","2011-02-24 13:46:25",21.48,-33.54,23.96,-37.47,"2008-04-25","2008-04-25","2008-04-25 10:32:00","2008-04-25 22:22:00",490.60,41.45,,"lntag"
