"geom","oid","longitude","latitude","providers","species","datasets","date_min","date_max","num_records","num_animals","num_species","csquare","geom_wkt"
0103000020E61000000100000005000000000000000000244000000000000034C0000000000000264000000000000034C0000000000000264000000000000035C0000000000000244000000000000035C0000000000000244000000000000034C0,54538,10,-20,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-10-08","2007-10-08",1,1,1,"3201:100","POLYGON((10 -20,11 -20,11 -21,10 -21,10 -20))"
0103000020E61000000100000005000000000000000000244000000000000033C0000000000000264000000000000033C0000000000000264000000000000034C0000000000000244000000000000034C0000000000000244000000000000033C0,53328,11,-19,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-10-26","2007-10-26",1,1,1,"3101:390","POLYGON((10 -19,11 -19,11 -20,10 -20,10 -19))"
0103000020E61000000100000005000000000000000000244000000000000032C0000000000000264000000000000032C0000000000000264000000000000033C0000000000000244000000000000033C0000000000000244000000000000032C0,53323,10,-18,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-10-20","2007-10-20",1,1,1,"3101:380","POLYGON((10 -18,11 -18,11 -19,10 -19,10 -18))"
0103000020E61000000100000005000000000000000000244000000000000031C0000000000000264000000000000031C0000000000000264000000000000032C0000000000000244000000000000032C0000000000000244000000000000031C0,53311,11,-17,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-10-08","2007-10-09",2,1,1,"3101:370","POLYGON((10 -17,11 -17,11 -18,10 -18,10 -17))"
0103000020E6100000010000000500000000000000000024400000000000002EC000000000000026400000000000002EC0000000000000264000000000000030C0000000000000244000000000000030C000000000000024400000000000002EC0,53299,11,-15,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-10-17","2007-10-17",2,1,1,"3101:350","POLYGON((10 -15,11 -15,11 -16,10 -16,10 -15))"
0103000020E6100000010000000500000000000000000024400000000000002CC000000000000026400000000000002CC000000000000026400000000000002EC000000000000024400000000000002EC000000000000024400000000000002CC0,53292,11,-14,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-10-07","2007-10-19",2,2,1,"3101:140","POLYGON((10 -14,11 -14,11 -15,10 -15,10 -14))"
0103000020E61000000100000005000000000000000000244000000000000026C0000000000000264000000000000026C0000000000000264000000000000028C0000000000000244000000000000028C0000000000000244000000000000026C0,53279,11,-11,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-10-05","2007-10-05",1,1,1,"3101:110","POLYGON((10 -11,11 -11,11 -12,10 -12,10 -11))"
0103000020E61000000100000005000000000000000000244000000000000024C0000000000000264000000000000024C0000000000000264000000000000026C0000000000000244000000000000026C0000000000000244000000000000024C0,53273,10,-11,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-10-12","2007-10-12",1,1,1,"3101:100","POLYGON((10 -10,11 -10,11 -11,10 -11,10 -10))"
0103000020E61000000100000005000000000000000000244000000000000022C0000000000000264000000000000022C0000000000000264000000000000024C0000000000000244000000000000024C0000000000000244000000000000022C0,51668,11,-9,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-10-08","2007-10-08",1,1,1,"3001:390","POLYGON((10 -9,11 -9,11 -10,10 -10,10 -9))"
0103000020E6100000010000000500000000000000000024400000000000001CC000000000000026400000000000001CC0000000000000264000000000000020C0000000000000244000000000000020C000000000000024400000000000001CC0,51665,11,-8,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-10-06","2007-10-06",1,1,1,"3001:370","POLYGON((10 -7,11 -7,11 -8,10 -8,10 -7))"
0103000020E61000000100000005000000000000000000244000000000000014C0000000000000264000000000000014C0000000000000264000000000000018C0000000000000244000000000000018C0000000000000244000000000000014C0,51662,11,-5,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-10-13","2007-10-13",1,1,1,"3001:350","POLYGON((10 -5,11 -5,11 -6,10 -6,10 -5))"
0103000020E61000000100000005000000000000000000244000000000000010C0000000000000264000000000000010C0000000000000264000000000000014C0000000000000244000000000000014C0000000000000244000000000000010C0,51661,10,-4,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-10-08","2007-10-10",2,2,1,"3001:140","POLYGON((10 -4,11 -4,11 -5,10 -5,10 -4))"
0103000020E61000000100000005000000000000000000244000000000000008C0000000000000264000000000000008C0000000000000264000000000000010C0000000000000244000000000000010C0000000000000244000000000000008C0,51659,11,-3,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-10-14","2007-10-15",2,2,1,"3001:130","POLYGON((10 -3,11 -3,11 -4,10 -4,10 -3))"
0103000020E61000000100000005000000000000000000244000000000000000C0000000000000264000000000000000C0000000000000264000000000000008C0000000000000244000000000000008C0000000000000244000000000000000C0,51657,11,-2,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-10-10","2007-10-11",2,1,1,"3001:120","POLYGON((10 -2,11 -2,11 -3,10 -3,10 -2))"
0103000020E610000001000000050000000000000000002440000000000000F0BF0000000000002640000000000000F0BF000000000000264000000000000000C0000000000000244000000000000000C00000000000002440000000000000F0BF,51655,11,-2,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-10-14","2007-10-14",1,1,1,"3001:110","POLYGON((10 -1,11 -1,11 -2,10 -2,10 -1))"
0103000020E6100000010000000500000000000000000024400000000000000080000000000000264000000000000000800000000000002640000000000000F0BF0000000000002440000000000000F0BF00000000000024400000000000000080,51654,11,0,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-10-10","2007-10-10",2,2,1,"3001:100","POLYGON((10 -0,11 -0,11 -1,10 -1,10 -0))"
0103000020E610000001000000050000000000000000002440000000000000F03F00000000000024400000000000000040000000000000264000000000000000400000000000002640000000000000F03F0000000000002440000000000000F03F,8,10,2,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-10-13","2007-10-14",2,1,1,"1001:110","POLYGON((10 1,10 2,11 2,11 1,10 1))"
0103000020E6100000010000000500000000000000000024400000000000804B4000000000000024400000000000004C4000000000000026400000000000004C4000000000000026400000000000804B4000000000000024400000000000804B40,8389266,11,56,"European Seabirds at Sea","Sterna paradisaea","427","1994-06-28","1994-06-28",2,3,1,"1501:350","POLYGON((10 55,10 56,11 56,11 55,10 55))"
0103000020E6100000010000000500000000000000000024400000000000004C4000000000000024400000000000804C4000000000000026400000000000804C4000000000000026400000000000004C4000000000000024400000000000004C40,8389304,11,57,"European Seabirds at Sea","Sterna paradisaea","427","1994-07-07","1994-07-07",5,8,1,"1501:360","POLYGON((10 56,10 57,11 57,11 56,10 56))"
0103000020E6100000010000000500000000000000000024400000000000804C4000000000000024400000000000004D4000000000000026400000000000004D4000000000000026400000000000804C4000000000000024400000000000804C40,8389520,11,58,"European Seabirds at Sea","Sterna paradisaea","427","1984-06-27","1994-07-06",12,27,1,"1501:370","POLYGON((10 57,10 58,11 58,11 57,10 57))"
0103000020E6100000010000000500000000000000000024400000000000004D4000000000000024400000000000804D4000000000000026400000000000804D4000000000000026400000000000004D4000000000000024400000000000004D40,8389775,11,59,"European Seabirds at Sea","Sterna paradisaea","427","1985-06-25","1994-07-02",3,3,1,"1501:380","POLYGON((10 58,10 59,11 59,11 58,10 58))"
0103000020E6100000010000000500000000000000000024400000000000804D4000000000000024400000000000004E4000000000000026400000000000004E4000000000000026400000000000804D4000000000000024400000000000804D40,8389881,11,60,"European Seabirds at Sea","Sterna paradisaea","427","1985-05-06","1985-08-05",9,13,1,"1501:390","POLYGON((10 59,10 60,11 60,11 59,10 59))"
0103000020E610000001000000050000000000000000002440000000000080504000000000000024400000000000C0504000000000000026400000000000C050400000000000002640000000000080504000000000000024400000000000805040,8393276,11,66,"European Seabirds at Sea","Sterna paradisaea","427","1980-07-15","1980-07-15",1,3,1,"1601:360","POLYGON((10 66,10 67,11 67,11 66,10 66))"
0103000020E6100000010000000500000000000000000026400000000000004FC000000000000028400000000000004FC000000000000028400000000000804FC000000000000026400000000000804FC000000000000026400000000000004FC0,91344,11,-62,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-12-27","2007-12-27",1,1,1,"3601:121","POLYGON((11 -62,12 -62,12 -63,11 -63,11 -62))"
0103000020E6100000010000000500000000000000000026400000000000804EC000000000000028400000000000804EC000000000000028400000000000004FC000000000000026400000000000004FC000000000000026400000000000804EC0,91343,12,-62,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-12-28","2007-12-28",1,1,1,"3601:111","POLYGON((11 -61,12 -61,12 -62,11 -62,11 -61))"
0103000020E61000000100000005000000000000000000264000000000000047C0000000000000284000000000000047C0000000000000284000000000008047C0000000000000264000000000008047C0000000000000264000000000000047C0,77620,12,-46,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-11-25","2008-04-21",2,2,1,"3401:361","POLYGON((11 -46,12 -46,12 -47,11 -47,11 -46))"
0103000020E61000000100000005000000000000000000264000000000008046C0000000000000284000000000008046C0000000000000284000000000000047C0000000000000264000000000000047C0000000000000264000000000008046C0,77617,11,-46,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-11-28","2007-11-28",1,1,1,"3401:351","POLYGON((11 -45,12 -45,12 -46,11 -46,11 -45))"
0103000020E61000000100000005000000000000000000264000000000008045C0000000000000284000000000008045C0000000000000284000000000000046C0000000000000264000000000000046C0000000000000264000000000008045C0,77591,11,-43,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-04-22","2008-04-22",1,1,1,"3401:131","POLYGON((11 -43,12 -43,12 -44,11 -44,11 -43))"
0103000020E61000000100000005000000000000000000264000000000000045C0000000000000284000000000000045C0000000000000284000000000008045C0000000000000264000000000008045C0000000000000264000000000000045C0,77584,12,-42,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-11-18","2008-04-22",2,2,1,"3401:121","POLYGON((11 -42,12 -42,12 -43,11 -43,11 -42))"
0103000020E61000000100000005000000000000000000264000000000000044C0000000000000284000000000000044C0000000000000284000000000008044C0000000000000264000000000008044C0000000000000264000000000000044C0,77577,11,-40,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-11-04","2007-11-04",1,1,1,"3401:101","POLYGON((11 -40,12 -40,12 -41,11 -41,11 -40))"
0103000020E61000000100000005000000000000000000264000000000008043C0000000000000284000000000008043C0000000000000284000000000000044C0000000000000264000000000000044C0000000000000264000000000008043C0,69960,12,-39,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-11-03","2007-11-09",2,2,1,"3301:391","POLYGON((11 -39,12 -39,12 -40,11 -40,11 -39))"
0103000020E61000000100000005000000000000000000264000000000000043C0000000000000284000000000000043C0000000000000284000000000008043C0000000000000264000000000008043C0000000000000264000000000000043C0,69928,11,-38,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-11-13","2007-11-13",1,1,1,"3301:381","POLYGON((11 -38,12 -38,12 -39,11 -39,11 -38))"
0103000020E61000000100000005000000000000000000264000000000008042C0000000000000284000000000008042C0000000000000284000000000000043C0000000000000264000000000000043C0000000000000264000000000008042C0,69905,11,-37,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-11-22","2007-11-22",1,1,1,"3301:371","POLYGON((11 -37,12 -37,12 -38,11 -38,11 -37))"
0103000020E61000000100000005000000000000000000264000000000000042C0000000000000284000000000000042C0000000000000284000000000008042C0000000000000264000000000008042C0000000000000264000000000000042C0,69880,12,-37,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-11-04","2007-11-13",3,1,1,"3301:361","POLYGON((11 -36,12 -36,12 -37,11 -37,11 -36))"
0103000020E61000000100000005000000000000000000264000000000008041C0000000000000284000000000008041C0000000000000284000000000000042C0000000000000264000000000000042C0000000000000264000000000008041C0,69860,12,-36,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-10-26","2007-10-26",1,1,1,"3301:351","POLYGON((11 -35,12 -35,12 -36,11 -36,11 -35))"
0103000020E61000000100000005000000000000000000264000000000000041C0000000000000284000000000000041C0000000000000284000000000008041C0000000000000264000000000008041C0000000000000264000000000000041C0,61556,12,-35,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-11-07","2008-04-24",2,2,1,"3301:141","POLYGON((11 -34,12 -34,12 -35,11 -35,11 -34))"
0103000020E61000000100000005000000000000000000264000000000008040C0000000000000284000000000008040C0000000000000284000000000000041C0000000000000264000000000000041C0000000000000264000000000008040C0,61545,12,-33,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-04-23","2008-04-23",1,1,1,"3301:131","POLYGON((11 -33,12 -33,12 -34,11 -34,11 -33))"
0103000020E61000000100000005000000000000000000264000000000000040C0000000000000284000000000000040C0000000000000284000000000008040C0000000000000264000000000008040C0000000000000264000000000000040C0,61522,12,-33,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-10-25","2007-10-27",2,2,1,"3301:121","POLYGON((11 -32,12 -32,12 -33,11 -33,11 -32))"
0103000020E6100000010000000500000000000000000026400000000000003FC000000000000028400000000000003FC0000000000000284000000000000040C0000000000000264000000000000040C000000000000026400000000000003FC0,61492,12,-31,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-11-06","2008-04-25",2,2,1,"3301:111","POLYGON((11 -31,12 -31,12 -32,11 -32,11 -31))"
0103000020E6100000010000000500000000000000000026400000000000003DC000000000000028400000000000003DC000000000000028400000000000003EC000000000000026400000000000003EC000000000000026400000000000003DC0,54907,11,-30,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2008-04-23","2008-04-23",1,1,1,"3201:391","POLYGON((11 -29,12 -29,12 -30,11 -30,11 -29))"
0103000020E6100000010000000500000000000000000026400000000000003CC000000000000028400000000000003CC000000000000028400000000000003DC000000000000026400000000000003DC000000000000026400000000000003CC0,54894,12,-28,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-10-23","2007-10-23",1,1,1,"3201:381","POLYGON((11 -28,12 -28,12 -29,11 -29,11 -28))"
0103000020E6100000010000000500000000000000000026400000000000003BC000000000000028400000000000003BC000000000000028400000000000003CC000000000000026400000000000003CC000000000000026400000000000003BC0,54884,12,-28,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-10-24","2007-10-24",1,1,1,"3201:371","POLYGON((11 -27,12 -27,12 -28,11 -28,11 -27))"
0103000020E6100000010000000500000000000000000026400000000000003AC000000000000028400000000000003AC000000000000028400000000000003BC000000000000026400000000000003BC000000000000026400000000000003AC0,54774,12,-27,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-10-23","2007-10-23",1,1,1,"3201:361","POLYGON((11 -26,12 -26,12 -27,11 -27,11 -26))"
0103000020E61000000100000005000000000000000000264000000000000037C0000000000000284000000000000037C0000000000000284000000000000038C0000000000000264000000000000038C0000000000000264000000000000037C0,54672,11,-23,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-10-20","2008-04-25",2,2,1,"3201:131","POLYGON((11 -23,12 -23,12 -24,11 -24,11 -23))"
0103000020E61000000100000005000000000000000000264000000000000036C0000000000000284000000000000036C0000000000000284000000000000037C0000000000000264000000000000037C0000000000000264000000000000036C0,54584,11,-22,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-10-29","2007-10-29",1,1,1,"3201:121","POLYGON((11 -22,12 -22,12 -23,11 -23,11 -22))"
0103000020E61000000100000005000000000000000000264000000000000033C0000000000000284000000000000033C0000000000000284000000000000034C0000000000000264000000000000034C0000000000000264000000000000033C0,53329,11,-19,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-10-22","2007-10-22",1,1,1,"3101:391","POLYGON((11 -19,12 -19,12 -20,11 -20,11 -19))"
0103000020E61000000100000005000000000000000000264000000000000032C0000000000000284000000000000032C0000000000000284000000000000033C0000000000000264000000000000033C0000000000000264000000000000032C0,53324,11,-18,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-10-16","2007-10-16",1,1,1,"3101:381","POLYGON((11 -18,12 -18,12 -19,11 -19,11 -18))"
0103000020E61000000100000005000000000000000000264000000000000031C0000000000000284000000000000031C0000000000000284000000000000032C0000000000000264000000000000032C0000000000000264000000000000031C0,53313,12,-17,"Greenland Institute of Natural Resources","Sterna paradisaea","705","2007-10-07","2007-10-08",2,2,1,"3101:371","POLYGON((11 -17,12 -17,12 -18,11 -18,11 -17))"
